0.32, 0.32, 0, 0.0, 0, 0,
0.32, 0.32, 0, 0.0, 0, 0,
0.32, 0.32, 0, 0.0, 0, 0,
0.32, 0.32, 0, 0.0, 0, 0,
0.32, 0.32, 0, 0.0, 0, 0,
0.32, 0.32, 0, 0.0, 0, 0,
0.32, 0.32, 0, 0.0, 0, 0,
0.32, 0.32, 0, 0.0, 0, 0,
0.32, 0.32, 0, 0.0, 0, 0,
0.32, 0.32, 0, 0.0, 0, 0,
0.32, 0.3207400196028456, 0, 0.0007400196028455958, 0, 0,
0.32, 0.32222005880853677, 0, 0.0014800392056911916, 0, 0,
0.32, 0.32370009801422794, 0, 0.0014800392056911916, 0, 0,
0.32, 0.32666017642561035, 0, 0.002960078411382383, 0, 0,
0.32, 0.33036027443983834, 0, 0.003700098014227979, 0, 0,
0.32, 0.3348003920569119, 0, 0.004440117617073575, 0, 0,
0.32, 0.3392405096739855, 0, 0.004440117617073575, 0, 0,
0.32, 0.34442064689390467, 0, 0.00518013721991917, 0, 0,
0.32, 0.34960078411382384, 0, 0.00518013721991917, 0, 0,
0.32, 0.354780921333743, 0, 0.00518013721991917, 0, 0,
0.32, 0.36070107815650776, 0, 0.005920156822764766, 0, 0,
0.32, 0.3666212349792725, 0, 0.005920156822764766, 0, 0,
0.32, 0.37254139180203727, 0, 0.005920156822764766, 0, 0,
0.32, 0.3792015682276476, 0, 0.006660176425610362, 0, 0,
0.32, 0.38586174465325795, 0, 0.006660176425610362, 0, 0,
0.32, 0.3925219210788683, 0, 0.006660176425610362, 0, 0,
0.32, 0.39918209750447864, 0, 0.006660176425610362, 0, 0,
0.32, 0.405842273930089, 0, 0.006660176425610362, 0, 0,
0.32, 0.4125024503556993, 0, 0.006660176425610362, 0, 0,
0.32, 0.41916262678130967, 0, 0.006660176425610362, 0, 0,
0.32, 0.42582280320692, 0, 0.006660176425610362, 0, 0,
0.32, 0.43248297963253035, 0, 0.006660176425610362, 0, 0,
0.32, 0.4413632148666775, 0, 0.00888023523414715, 0, 0,
0.32, 0.44728337168944227, 0, 0.005920156822764766, 0, 0,
0.32, 0.45246350890936143, 0, 0.00518013721991917, 0, 0,
0.32, 0.4591236853349718, 0, 0.006660176425610362, 0, 0,
0.32, 0.4665238813634277, 0, 0.007400196028455958, 0, 0,
0.32, 0.47318405778903805, 0, 0.006660176425610362, 0, 0,
0.32, 0.48058425381749403, 0, 0.007400196028455958, 0, 0,
0.32, 0.48798444984595, 0, 0.007400196028455958, 0, 0,
0.32, 0.49464462627156036, 0, 0.006660176425610362, 0, 0,
0.32, 0.5020448223000163, 0, 0.007400196028455958, 0, 0,
0.32, 0.5094450183284723, 0, 0.007400196028455958, 0, 0,
0.32, 0.5161051947540827, 0, 0.006660176425610362, 0, 0,
0.32, 0.5235053907825387, 0, 0.007400196028455958, 0, 0,
0.32, 0.5309055868109946, 0, 0.007400196028455958, 0, 0,
0.32, 0.5383057828394506, 0, 0.007400196028455958, 0, 0,
0.32, 0.5457059788679066, 0, 0.007400196028455958, 0, 0,
0.32, 0.5531061748963626, 0, 0.007400196028455958, 0, 0,
0.32, 0.5605063709248186, 0, 0.007400196028455958, 0, 0,
0.32, 0.5679065669532746, 0, 0.007400196028455958, 0, 0,
0.32, 0.5753067629817306, 0, 0.007400196028455958, 0, 0,
0.32, 0.5827069590101865, 0, 0.007400196028455958, 0, 0,
0.32, 0.5893671354357969, 0, 0.006660176425610362, 0, 0,
0.32, 0.5967673314642529, 0, 0.007400196028455958, 0, 0,
0.32, 0.6041675274927089, 0, 0.007400196028455958, 0, 0,
0.32, 0.6115677235211648, 0, 0.007400196028455958, 0, 0,
0.32, 0.6189679195496208, 0, 0.007400196028455958, 0, 0,
0.32, 0.6263681155780768, 0, 0.007400196028455958, 0, 0,
0.32, 0.6337683116065328, 0, 0.007400196028455958, 0, 0,
0.32, 0.6404284880321431, 0, 0.006660176425610362, 0, 0,
0.32, 0.6470886644577535, 0, 0.006660176425610362, 0, 0,
0.32, 0.6530088212805183, 0, 0.005920156822764766, 0, 0,
0.32, 0.6604090173089743, 0, 0.007400196028455958, 0, 0,
0.32, 0.6678092133374303, 0, 0.007400196028455958, 0, 0,
0.32, 0.6752094093658862, 0, 0.007400196028455958, 0, 0,
0.32, 0.6826096053943422, 0, 0.007400196028455958, 0, 0,
0.32, 0.6892697818199526, 0, 0.006660176425610362, 0, 0,
0.32, 0.6966699778484086, 0, 0.007400196028455958, 0, 0,
0.32, 0.7040701738768645, 0, 0.007400196028455958, 0, 0,
0.32, 0.7114703699053205, 0, 0.007400196028455958, 0, 0,
0.32, 0.7188705659337765, 0, 0.007400196028455958, 0, 0,
0.32, 0.7262707619622325, 0, 0.007400196028455958, 0, 0,
0.32, 0.7336709579906885, 0, 0.007400196028455958, 0, 0,
0.32, 0.7410711540191445, 0, 0.007400196028455958, 0, 0,
0.32, 0.7484713500476005, 0, 0.007400196028455958, 0, 0,
0.32, 0.7558715460760564, 0, 0.007400196028455958, 0, 0,
0.32, 0.7632717421045124, 0, 0.007400196028455958, 0, 0,
0.32, 0.7706719381329684, 0, 0.007400196028455958, 0, 0,
0.32, 0.7780721341614244, 0, 0.007400196028455958, 0, 0,
0.32, 0.7854723301898804, 0, 0.007400196028455958, 0, 0,
0.32, 0.7928725262183364, 0, 0.007400196028455958, 0, 0,
0.32, 0.8002727222467924, 0, 0.007400196028455958, 0, 0,
0.32, 0.8076729182752483, 0, 0.007400196028455958, 0, 0,
0.32, 0.8150731143037043, 0, 0.007400196028455958, 0, 0,
0.32, 0.8217332907293147, 0, 0.006660176425610362, 0, 0,
0.32, 0.828393467154925, 0, 0.006660176425610362, 0, 0,
0.32, 0.835793663183381, 0, 0.007400196028455958, 0, 0,
0.32, 0.843193859211837, 0, 0.007400196028455958, 0, 0,
0.32, 0.850594055240293, 0, 0.007400196028455958, 0, 0,
0.32, 0.8587342708715945, 0, 0.008140215631301552, 0, 0,
0.32, 0.8661344669000505, 0, 0.007400196028455958, 0, 0,
0.32, 0.8735346629285065, 0, 0.007400196028455958, 0, 0,
0.32, 0.8809348589569624, 0, 0.007400196028455958, 0, 0,
0.32, 0.8883350549854184, 0, 0.007400196028455958, 0, 0,
0.32, 0.8957352510138744, 0, 0.007400196028455958, 0, 0,
0.32, 0.9031354470423304, 0, 0.007400196028455958, 0, 0,
0.32, 0.9105356430707864, 0, 0.007400196028455958, 0, 0,
0.32, 0.9179358390992424, 0, 0.007400196028455958, 0, 0,
0.32, 0.9253360351276984, 0, 0.007400196028455958, 0, 0,
0.32, 0.9327362311561543, 0, 0.007400196028455958, 0, 0,
0.32, 0.9401364271846103, 0, 0.007400196028455958, 0, 0,
0.32, 0.9475366232130663, 0, 0.007400196028455958, 0, 0,
0.32, 0.9541967996386767, 0, 0.006660176425610362, 0, 0,
0.32, 0.9615969956671326, 0, 0.007400196028455958, 0, 0,
0.32, 0.9689971916955886, 0, 0.007400196028455958, 0, 0,
0.32, 0.9763973877240446, 0, 0.007400196028455958, 0, 0,
0.32, 0.9837975837525006, 0, 0.007400196028455958, 0, 0,
0.32, 0.9911977797809566, 0, 0.007400196028455958, 0, 0,
0.32, 0.9985979758094126, 0, 0.007400196028455958, 0, 0,
0.32, 1.0059981718378685, 0, 0.007400196028455958, 0, 0,
0.32, 1.0133983678663245, 0, 0.007400196028455958, 0, 0,
0.32, 1.0207985638947805, 0, 0.007400196028455958, 0, 0,
0.32, 1.0281987599232365, 0, 0.007400196028455958, 0, 0,
0.32, 1.0355989559516925, 0, 0.007400196028455958, 0, 0,
0.32, 1.0429991519801485, 0, 0.007400196028455958, 0, 0,
0.32, 1.05113936761145, 0, 0.008140215631301552, 0, 0,
0.32, 1.058539563639906, 0, 0.007400196028455958, 0, 0,
0.32, 1.065939759668362, 0, 0.007400196028455958, 0, 0,
0.32, 1.073339955696818, 0, 0.007400196028455958, 0, 0,
0.32, 1.080740151725274, 0, 0.007400196028455958, 0, 0,
0.32, 1.0866603085480386, 0, 0.005920156822764766, 0, 0,
0.32, 1.0925804653708033, 0, 0.005920156822764766, 0, 0,
0.32, 1.0999806613992593, 0, 0.007400196028455958, 0, 0,
0.32, 1.1073808574277153, 0, 0.007400196028455958, 0, 0,
0.32, 1.1147810534561713, 0, 0.007400196028455958, 0, 0,
0.32, 1.1221812494846273, 0, 0.007400196028455958, 0, 0,
0.32, 1.1295814455130833, 0, 0.007400196028455958, 0, 0,
0.32, 1.1369816415415392, 0, 0.007400196028455958, 0, 0,
0.32, 1.1443818375699952, 0, 0.007400196028455958, 0, 0,
0.32, 1.1517820335984512, 0, 0.007400196028455958, 0, 0,
0.32, 1.1584422100240617, 0, 0.006660176425610362, 0, 0,
0.32, 1.1658424060525177, 0, 0.007400196028455958, 0, 0,
0.32, 1.1732426020809736, 0, 0.007400196028455958, 0, 0,
0.32, 1.1806427981094296, 0, 0.007400196028455958, 0, 0,
0.32, 1.1880429941378856, 0, 0.007400196028455958, 0, 0,
0.32, 1.1961832097691871, 0, 0.008140215631301552, 0, 0,
0.32, 1.2028433861947976, 0, 0.006660176425610362, 0, 0,
0.32, 1.2102435822232536, 0, 0.007400196028455958, 0, 0,
0.32, 1.2176437782517096, 0, 0.007400196028455958, 0, 0,
